rcept_no,reprt_code,bsns_year,sj_div,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,ord,currency
20220315001036,11011,2021,BS,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,기타장기수취채권,-,제 21 기,713166000000,12,KRW
20220315001036,11011,2021,BS,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 21 기,506022000000,13,KRW
20220315001036,11011,2021,BS,ifrs-full_InvestmentsInAssociates,관계기업 및 공동기업투자자산,-,제 21 기,535310000000,14,KRW
20220315001036,11011,2021,BS,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 21 기,1905149000000,15,KRW
20220315001036,11011,2021,BS,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 21 기,24378259000000,16,KRW
20220315001036,11011,2021,BS,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 21 기,2444303000000,17,KRW
20220315001036,11011,2021,BS,ifrs-full_InvestmentProperty,투자부동산,-,제 21 기,56297000000,18,KRW
20220315001036,11011,2021,BS,dart_OtherNonCurrentAssets,기타비유동자산,-,제 21 기,115921000000,19,KRW
20220315001036,11011,2021,BS,ifrs-full_Assets,자산총계,-,제 21 기,51135302000000,20,KRW
20220315001036,11011,2021,BS,ifrs-full_CurrentLiabilities,유동부채,-,제 21 기,15062096000000,22,KRW
20220315001036,11011,2021,BS,-표준계정코드 미사용-,매입채무,-,제 21 기,3742132000000,23,KRW
20220315001036,11011,2021,BS,ifrs-full_TradeAndOtherCurrentPayables,기타지급채무,-,제 21 기,3991784000000,24,KRW
20220315001036,11011,2021,BS,-표준계정코드 미사용-,차입금,-,제 21 기,3477080000000,25,KRW
20220315001036,11011,2021,BS,ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,-,제 21 기,,26,KRW
20220315001036,11011,2021,BS,ifrs-full_CurrentProvisions,유동성충당부채,-,제 21 기,1572755000000,27,KRW
20220315001036,11011,2021,BS,dart_PaymentsOfIncomeTaxesPayable,미지급법인세,-,제 21 기,957676000000,28,KRW
20220315001036,11011,2021,BS,dart_OtherCurrentLiabilities,기타유동부채,-,제 21 기,1320669000000,29,KRW
20220315001036,11011,2021,BS,-표준계정코드 미사용-,매각예정부채,-,제 21 기,,30,KRW
20220315001036,11011,2021,BS,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 21 기,12863218000000,31,KRW
20220315001036,11011,2021,BS,dart_LongTermTradeAndOtherNonCurrentPayables,기타장기지급채무,-,제 21 기,15623000000,32,KRW
20220315001036,11011,2021,BS,-표준계정코드 미사용-,차입금,-,제 21 기,11288654000000,33,KRW
20220315001036,11011,2021,BS,ifrs-full_OtherNoncurrentFinancialLiabilities,기타비유동금융부채,-,제 21 기,126000000,34,KRW
20220315001036,11011,2021,BS,ifrs-full_NoncurrentProvisions,비유동성충당부채,-,제 21 기,636953000000,35,KRW
20220315001036,11011,2021,BS,dart_PostemploymentBenefitObligations,순확정급여부채,-,제 21 기,18122000000,36,KRW
20220315001036,11011,2021,BS,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 21 기,713862000000,37,KRW
20220315001036,11011,2021,BS,dart_OtherNonCurrentLiabilities,기타비유동부채,-,제 21 기,189878000000,38,KRW
20220315001036,11011,2021,BS,ifrs-full_Liabilities,부채총계,-,제 21 기,27925314000000,39,KRW
20220315001036,11011,2021,BS,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주지분,-,제 21 기,21693784000000,41,KRW
20220315001036,11011,2021,BS,ifrs-full_IssuedCapital,자본금,-,제 21 기,391406000000,42,KRW
20220315001036,11011,2021,BS,dart_CapitalSurplus,자본잉여금,-,제 21 기,2696385000000,43,KRW
20220315001036,11011,2021,BS,dart_ElementsOfOtherStockholdersEquity,기타자본항목,-,제 21 기,-37310000000,44,KRW
20220315001036,11011,2021,BS,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,제 21 기,551354000000,45,KRW
20220315001036,11011,2021,BS,ifrs-full_RetainedEarnings,이익잉여금,-,제 21 기,18091949000000,46,KRW
20220315001036,11011,2021,BS,ifrs-full_NoncontrollingInterests,비지배지분,-,제 21 기,1516204000000,47,KRW
20220315001036,11011,2021,BS,ifrs-full_Equity,자본총계,-,제 21 기,23209988000000,48,KRW
20220315001036,11011,2021,BS,ifrs-full_EquityAndLiabilities,부채와 자본총계,-,제 21 기,51135302000000,49,KRW
20220315001036,11011,2021,IS,ifrs-full_Revenue,매출,-,제 21 기,42654722000000,0,KRW
20220315001036,11011,2021,IS,ifrs-full_CostOfSales,매출원가,-,제 21 기,31436412000000,1,KRW
20220315001036,11011,2021,IS,ifrs-full_GrossProfit,매출총이익,-,제 21 기,11218310000000,2,KRW
20220315001036,11011,2021,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와 관리비,-,제 21 기,6192844000000,3,KRW
20220315001036,11011,2021,IS,dart_OperatingIncomeLoss,영업이익 (손실),-,제 21 기,5025466000000,4,KRW
20220315001036,11011,2021,IS,ifrs-full_FinanceIncome,금융수익,-,제 21 기,686684000000,5,KRW
20220315001036,11011,2021,IS,ifrs-full_FinanceCosts,금융비용,-,제 21 기,660789000000,6,KRW
20220315001036,11011,2021,IS,-표준계정코드 미사용-,지분법손익,-,제 21 기,-6609000000,7,KRW
20220315001036,11011,2021,IS,dart_OtherGains,기타영업외수익,-,제 21 기,903155000000,8,KRW
20220315001036,11011,2021,IS,dart_OtherLosses,기타영업외비용,-,제 21 기,1057255000000,9,KRW
20220315001036,11011,2021,IS,ifrs-full_ProfitLossBeforeTax,법인세차감전순이익,-,제 21 기,4890652000000,10,KRW
20220315001036,11011,2021,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 21 기,1235790000000,11,KRW
20220315001036,11011,2021,IS,-표준계정코드 미사용-,계속영업손익,-,제 21 기,3654862000000,12,KRW
20220315001036,11011,2021,IS,-표준계정코드 미사용-,중단영업손익,-,제 21 기,299042000000,13,KRW
20220315001036,11011,2021,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,제 21 기,3953904000000,14,KRW
20220315001036,11011,2021,IS,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주지분,-,제 21 기,3669787000000,16,KRW
20220315001036,11011,2021,IS,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,-,제 21 기,284117000000,17,KRW
20220315001036,11011,2021,IS,-표준계정코드 미사용-,보통주 기본주당이익,-,제 21 기,47108,19,KRW
20220315001036,11011,2021,IS,-표준계정코드 미사용-,우선주 기본주당이익,-,제 21 기,47158,20,KRW
20220315001036,11011,2021,IS,-표준계정코드 미사용-,보통주 희석주당이익,-,제 21 기,,21,KRW
20220315001036,11011,2021,IS,-표준계정코드 미사용-,우선주 희석주당이익,-,제 21 기,,22,KRW
20220315001036,11011,2021,CIS,ifrs-full_ProfitLoss,당기순이익(손실),-,제 21 기,3953904000000,0,KRW
20220315001036,11011,2021,CIS,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 21 기,847168000000,1,KRW
20220315001036,11011,2021,CIS,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류되지 않는항목,-,제 21 기,40176000000,2,KRW
20220315001036,11011,2021,CIS,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,-,제 21 기,37871000000,3,KRW
20220315001036,11011,2021,CIS,-표준계정코드 미사용-,기타포괄손익-공정가치 금융자산 손익,-,제 21 기,15990000000,4,KRW
20220315001036,11011,2021,CIS,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,관계기업 순확정급여부채의 재측정요소에 대한 지분,-,제 21 기,-234000000,5,KRW
20220315001036,11011,2021,CIS,-표준계정코드 미사용-,기타포괄손익 법인세효과,-,제 21 기,-13451000000,6,KRW
20220315001036,11011,2021,CIS,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류될 수 있는 항목,-,제 21 기,806992000000,7,KRW
20220315001036,11011,2021,CIS,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업장환산외환차이,-,제 21 기,769186000000,8,KRW
20220315001036,11011,2021,CIS,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,현금흐름위험회피,-,제 21 기,-18083000000,9,KRW
20220315001036,11011,2021,CIS,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,공동기업 및 관계기업 기타포괄손익에 대한 지분,-,제 21 기,14724000000,10,KRW
20220315001036,11011,2021,CIS,-표준계정코드 미사용-,기타포괄손익 법인세효과,-,제 21 기,41165000000,11,KRW
20220315001036,11011,2021,CIS,ifrs-full_ComprehensiveIncome,총포괄손익,-,제 21 기,4801072000000,12,KRW
20220315001036,11011,2021,CIS,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업의 소유주지분,-,제 21 기,4413552000000,14,KRW
20220315001036,11011,2021,CIS,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-,제 21 기,387520000000,15,KRW
20220315001036,11011,2021,CF,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동으로 인한 현금흐름,-,제 21 기,5509816000000,0,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,영업으로부터 창출된 현금흐름,-,제 21 기,6957179000000,1,KRW
20220315001036,11011,2021,CF,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자의 수취,-,제 21 기,44792000000,2,KRW
20220315001036,11011,2021,CF,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자의 지급,-,제 21 기,223452000000,3,KRW
20220315001036,11011,2021,CF,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,배당금의 수취(영업),-,제 21 기,13093000000,4,KRW
20220315001036,11011,2021,CF,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세의 납부(환급),-,제 21 기,1281796000000,5,KRW
20220315001036,11011,2021,CF,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동으로 인한 현금흐름,-,제 21 기,-5349305000000,6,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,투자활동으로 인한 현금유입액,-,제 21 기,2260505000000,7,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,기타수취채권의 감소,-,제 21 기,642252000000,8,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,기타장기수취채권의 감소,-,제 21 기,113827000000,9,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,관계기업 투자자산의 처분,-,제 21 기,35302000000,10,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,금융상품의 처분,-,제 21 기,22202000000,11,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,유형자산의 처분,-,제 21 기,85616000000,12,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,무형자산의 처분,-,제 21 기,163000000,13,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,정부보조금의 수취,-,제 21 기,351127000000,14,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,연결대상 변동으로 인한 순 현금 유입,-,제 21 기,1000000,15,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,매각예정자산의 처분,-,제 21 기,103357000000,16,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,사업양도로 인한 현금유입,-,제 21 기,906658000000,17,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,투자활동으로 인한 현금유출액,-,제 21 기,-7609810000000,18,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,기타수취채권의 증가,-,제 21 기,-151907000000,19,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,기타장기수취채권의 증가,-,제 21 기,-529359000000,20,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,관계기업 및 공동기업투자자산의 취득,-,제 21 기,-257676000000,21,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,금융상품의 취득,-,제 21 기,-248012000000,22,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,유형자산의 취득,-,제 21 기,-5773593000000,23,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,무형자산의 취득,-,제 21 기,-128939000000,24,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,"사업양도,결합으로 인한 현금유출",-,제 21 기,-520324000000,25,KRW
20220315001036,11011,2021,CF,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동으로 인한 현금흐름,-,제 21 기,123670000000,26,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,재무활동으로 인한 현금유입액,-,제 21 기,6296811000000,27,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,차입금의 증가,-,제 21 기,5661093000000,28,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,자기주식 처분,-,제 21 기,8835000000,29,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,비지배지분에 의한 자본납입,-,제 21 기,626883000000,30,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,재무활동으로 인한 현금유출액,-,제 21 기,-6173141000000,31,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,차입금의 상환,-,제 21 기,-5105821000000,32,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,비지배지분의 감소,-,제 21 기,-197603000000,33,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,배당금의 지급,-,제 21 기,-869717000000,34,KRW
20220315001036,11011,2021,CF,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의순증가(감소),-,제 21 기,284181000000,35,KRW
20220315001036,11011,2021,CF,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,-,제 21 기,3274250000000,36,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,현금 및 현금성자산의 환율변동효과,-,제 21 기,202403000000,37,KRW
20220315001036,11011,2021,CF,-표준계정코드 미사용-,매각예정자산집단에 포함된 현금성자산,-,제 21 기,0,38,KRW
20220315001036,11011,2021,CF,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,-,제 21 기,3760834000000,39,KRW
20220315001036,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,연결재무제표 [member],제 21 기,18790440000000,1,KRW
20220315001036,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|비지배지분 [member],제 21 기,751319000000,1,KRW
20220315001036,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주 지분,제 21 기,18039121000000,1,KRW
20220315001036,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주 지분|기타자본항목,제 21 기,-54998000000,1,KRW
20220315001036,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주 지분|기타포괄손익누계액 [member],제 21 기,-165076000000,1,KRW
20220315001036,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주 지분|이익잉여금 [member],제 21 기,15175304000000,1,KRW
20220315001036,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주 지분|자본금 [member],제 21 기,391406000000,1,KRW
20220315001036,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주 지분|자본잉여금 [member],제 21 기,2692485000000,1,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,당기순이익(손실),연결재무제표 [member],제 21 기,3953904000000,3,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,당기순이익(손실),자본 [member]|비지배지분 [member],제 21 기,284117000000,3,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,당기순이익(손실),자본 [member]|지배기업 소유주 지분,제 21 기,3669787000000,3,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,당기순이익(손실),자본 [member]|지배기업 소유주 지분|이익잉여금 [member],제 21 기,3669787000000,3,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,순확정급여부채의 재측정요소,연결재무제표 [member],제 21 기,27294000000,4,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,순확정급여부채의 재측정요소,자본 [member]|비지배지분 [member],제 21 기,0,4,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,순확정급여부채의 재측정요소,자본 [member]|지배기업 소유주 지분,제 21 기,27294000000,4,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,순확정급여부채의 재측정요소,자본 [member]|지배기업 소유주 지분|이익잉여금 [member],제 21 기,27294000000,4,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,해외사업장환산외환차이,연결재무제표 [member],제 21 기,803933000000,5,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,해외사업장환산외환차이,자본 [member]|비지배지분 [member],제 21 기,103422000000,5,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,해외사업장환산외환차이,자본 [member]|지배기업 소유주 지분,제 21 기,700511000000,5,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,해외사업장환산외환차이,자본 [member]|지배기업 소유주 지분|기타포괄손익누계액 [member],제 21 기,700511000000,5,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,기타포괄손익-공정가치 금융자산 손익,연결재무제표 [member],제 21 기,13115000000,6,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,기타포괄손익-공정가치 금융자산 손익,자본 [member]|비지배지분 [member],제 21 기,0,6,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,기타포괄손익-공정가치 금융자산 손익,자본 [member]|지배기업 소유주 지분,제 21 기,13115000000,6,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,기타포괄손익-공정가치 금융자산 손익,자본 [member]|지배기업 소유주 지분|기타포괄손익누계액 [member],제 21 기,13115000000,6,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,현금흐름위험회피,연결재무제표 [member],제 21 기,-11624000000,7,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,현금흐름위험회피,자본 [member]|비지배지분 [member],제 21 기,-19000000,7,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,현금흐름위험회피,자본 [member]|지배기업 소유주 지분,제 21 기,-11605000000,7,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,현금흐름위험회피,자본 [member]|지배기업 소유주 지분|기타포괄손익누계액 [member],제 21 기,-11605000000,7,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,기타,연결재무제표 [member],제 21 기,14450000000,8,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,기타,자본 [member]|비지배지분 [member],제 21 기,0,8,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,기타,자본 [member]|지배기업 소유주 지분,제 21 기,14450000000,8,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,기타,자본 [member]|지배기업 소유주 지분|기타포괄손익누계액 [member],제 21 기,14684000000,8,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,기타,자본 [member]|지배기업 소유주 지분|이익잉여금 [member],제 21 기,-234000000,8,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,총포괄이익 소계,연결재무제표 [member],제 21 기,4801072000000,9,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,총포괄이익 소계,자본 [member]|비지배지분 [member],제 21 기,387520000000,9,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,총포괄이익 소계,자본 [member]|지배기업 소유주 지분,제 21 기,4413552000000,9,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,총포괄이익 소계,자본 [member]|지배기업 소유주 지분|기타포괄손익누계액 [member],제 21 기,716705000000,9,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,총포괄이익 소계,자본 [member]|지배기업 소유주 지분|이익잉여금 [member],제 21 기,3696847000000,9,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,연차배당,연결재무제표 [member],제 21 기,-869717000000,11,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,연차배당,자본 [member]|비지배지분 [member],제 21 기,-91334000000,11,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,연차배당,자본 [member]|지배기업 소유주 지분,제 21 기,-778383000000,11,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,연차배당,자본 [member]|지배기업 소유주 지분|이익잉여금 [member],제 21 기,-778383000000,11,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,자기주식 처분,연결재무제표 [member],제 21 기,49776000000,12,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,자기주식 처분,자본 [member]|비지배지분 [member],제 21 기,0,12,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,자기주식 처분,자본 [member]|지배기업 소유주 지분,제 21 기,49776000000,12,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,자기주식 처분,자본 [member]|지배기업 소유주 지분|기타자본항목,제 21 기,17688000000,12,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,자기주식 처분,자본 [member]|지배기업 소유주 지분|자본잉여금 [member],제 21 기,32088000000,12,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,종속기업 유상증자,연결재무제표 [member],제 21 기,626751000000,13,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,종속기업 유상증자,자본 [member]|비지배지분 [member],제 21 기,626882000000,13,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,종속기업 유상증자,자본 [member]|지배기업 소유주 지분,제 21 기,-131000000,13,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,종속기업 유상증자,자본 [member]|지배기업 소유주 지분|자본잉여금 [member],제 21 기,-131000000,13,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,종속기업의 지분율변동,연결재무제표 [member],제 21 기,-197603000000,14,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,종속기업의 지분율변동,자본 [member]|비지배지분 [member],제 21 기,-169546000000,14,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,종속기업의 지분율변동,자본 [member]|지배기업 소유주 지분,제 21 기,-28057000000,14,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,종속기업의 지분율변동,자본 [member]|지배기업 소유주 지분|자본잉여금 [member],제 21 기,-28057000000,14,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,사업결합,연결재무제표 [member],제 21 기,12951000000,15,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,사업결합,자본 [member]|비지배지분 [member],제 21 기,12951000000,15,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,기타,연결재무제표 [member],제 21 기,-3682000000,16,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,기타,자본 [member]|비지배지분 [member],제 21 기,-1588000000,16,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,기타,자본 [member]|지배기업 소유주 지분,제 21 기,-2094000000,16,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,기타,자본 [member]|지배기업 소유주 지분|기타포괄손익누계액 [member],제 21 기,-275000000,16,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,기타,자본 [member]|지배기업 소유주 지분|이익잉여금 [member],제 21 기,-1819000000,16,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,기타,자본 [member]|지배기업 소유주 지분|자본잉여금 [member],제 21 기,,16,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 등 소계,연결재무제표 [member],제 21 기,-381524000000,17,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 등 소계,자본 [member]|비지배지분 [member],제 21 기,377365000000,17,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 등 소계,자본 [member]|지배기업 소유주 지분,제 21 기,-758889000000,17,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 등 소계,자본 [member]|지배기업 소유주 지분|기타자본항목,제 21 기,17688000000,17,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 등 소계,자본 [member]|지배기업 소유주 지분|기타포괄손익누계액 [member],제 21 기,-275000000,17,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 등 소계,자본 [member]|지배기업 소유주 지분|이익잉여금 [member],제 21 기,-780202000000,17,KRW
20220315001036,11011,2021,SCE,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 등 소계,자본 [member]|지배기업 소유주 지분|자본잉여금 [member],제 21 기,3900000000,17,KRW
20220315001036,11011,2021,SCE,ifrs-full_Equity,기말자본,연결재무제표 [member],제 21 기,23209988000000,18,KRW
20220315001036,11011,2021,SCE,ifrs-full_Equity,기말자본,자본 [member]|비지배지분 [member],제 21 기,1516204000000,18,KRW
20220315001036,11011,2021,SCE,ifrs-full_Equity,기말자본,자본 [member]|지배기업 소유주 지분,제 21 기,21693784000000,18,KRW
20220315001036,11011,2021,SCE,ifrs-full_Equity,기말자본,자본 [member]|지배기업 소유주 지분|기타자본항목,제 21 기,-37310000000,18,KRW
20220315001036,11011,2021,SCE,ifrs-full_Equity,기말자본,자본 [member]|지배기업 소유주 지분|기타포괄손익누계액 [member],제 21 기,551354000000,18,KRW
20220315001036,11011,2021,SCE,ifrs-full_Equity,기말자본,자본 [member]|지배기업 소유주 지분|이익잉여금 [member],제 21 기,18091949000000,18,KRW
20220315001036,11011,2021,SCE,ifrs-full_Equity,기말자본,자본 [member]|지배기업 소유주 지분|자본금 [member],제 21 기,391406000000,18,KRW
20220315001036,11011,2021,SCE,ifrs-full_Equity,기말자본,자본 [member]|지배기업 소유주 지분|자본잉여금 [member],제 21 기,2696385000000,18,KRW
20220316001052,11011,2021,BS,ifrs-full_CurrentAssets,유동자산,-,제 54 기,88565366000000,1,KRW
20220316001052,11011,2021,BS,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 54 기,12795554000000,2,KRW
20220316001052,11011,2021,BS,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 54 기,6949333000000,3,KRW
20220316001052,11011,2021,BS,ifrs-full_OtherCurrentFinancialAssets,기타금융자산,-,제 54 기,12396646000000,4,KRW
20220316001052,11011,2021,BS,dart_ShortTermTradeReceivable,매출채권,-,제 54 기,3147296000000,5,KRW
20220316001052,11011,2021,BS,ifrs-full_TradeAndOtherCurrentReceivables,기타채권,-,제 54 기,4220970000000,6,KRW
20220316001052,11011,2021,BS,ifrs-full_Inventories,재고자산,-,제 54 기,11645641000000,7,KRW
20220316001052,11011,2021,BS,dart_OtherCurrentAssets,기타자산,-,제 54 기,2081853000000,8,KRW
20220316001052,11011,2021,BS,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 54 기,47346000000,9,KRW
20220316001052,11011,2021,BS,-표준계정코드 미사용-,금융업채권,-,제 54 기,35252606000000,10,KRW
